Account_id,Customer_id,Account_type,Balance,Opened_date
2749,3310,Checking,46483.8,04/25/20
2750,1719,Savings,16865.61,02/26/21
2751,1732,Checking,40600.77,12/02/21
2752,698,Checking,44647.56,12/01/21
2753,1227,Savings,30243.12,11/07/20
2754,131,Savings,42799.72,06/27/24
2755,1740,Checking,1837.82,07/19/20
2756,2084,Savings,27041.6,02/13/24
2757,1846,Checking,5394.18,07/14/22
2758,3171,Savings,42871.06,04/03/21
2759,651,Checking,29800.28,08/15/22
2760,404,Checking,2626.66,03/27/21
2761,1016,Checking,27829.75,09/21/20
2762,1289,Savings,26921.84,12/29/19
2763,412,Checking,47557.62,07/13/24
2764,234,Checking,22336.57,10/20/21
2765,524,Savings,11421.84,12/15/20
2766,878,Checking,12503.36,02/11/23
2767,1913,Savings,5393.76,02/17/21
2768,3364,Checking,14647.18,05/31/20
2769,3075,Savings,32314,03/13/20
2770,1158,Savings,7822.11,02/09/24
2771,1587,Checking,7130.14,09/29/24
2772,1773,Savings,31796.61,01/27/24
2773,2987,Checking,12944.46,11/03/22
2774,2637,Savings,9408.03,04/10/21
2775,1131,Checking,14480.92,04/25/23
2776,923,Checking,9416.63,11/10/20
2777,2972,Checking,25201.6,10/05/20
2778,2599,Checking,4583.66,01/06/21
2779,3360,Checking,23886.42,10/20/22
2780,2830,Savings,45698.92,12/17/20
2781,1903,Savings,10042.74,01/22/24
2782,1846,Savings,15234.68,08/02/20
2783,1750,Savings,43971.83,07/22/21
2784,677,Savings,2098.9,04/01/20
2785,2852,Checking,17885.87,01/31/22
2786,1717,Checking,15284.35,07/02/23
2787,2837,Checking,38050.26,09/22/20
2788,1771,Checking,11750.71,03/22/24
2789,1754,Savings,7397.35,06/26/20
2790,2627,Checking,7057.4,12/30/20
2791,1468,Checking,2737.02,05/26/20
2792,602,Checking,12421.98,11/07/24
2793,1909,Checking,40139.79,01/23/21
2794,2069,Checking,24527.33,09/15/20
2795,1094,Savings,44645.79,11/21/21
2796,521,Checking,10287.07,07/23/20
2797,2885,Checking,49641.42,10/26/24
2798,1684,Savings,17477.82,04/08/21
2799,1651,Checking,24472.62,01/05/23
2800,376,Checking,23295.6,08/21/21
2801,2222,Savings,23902.63,01/31/21
2802,1044,Savings,9505.55,12/16/23
2803,95,Savings,32788.99,11/06/21
2804,2644,Savings,46409.1,09/18/22
2805,150,Checking,26828.55,12/07/23
2806,432,Savings,36553.54,05/25/24
2807,2693,Savings,5890.42,04/23/23
2808,2897,Savings,6112.61,07/11/22
2809,3399,Checking,6705.01,01/20/21
2810,1104,Checking,17283.06,07/14/21
2811,896,Savings,43020.53,11/15/21
2812,1143,Savings,8774.01,03/03/23
2813,1143,Savings,7823.51,10/20/24
2814,1363,Checking,38441.15,02/15/24
2815,2994,Checking,10676,03/11/20
2816,91,Savings,14471.32,05/01/24
2817,507,Savings,20458.48,10/20/20
2818,1268,Savings,44512.92,02/14/23
2819,310,Checking,13421.54,11/23/21
2820,402,Checking,13424.18,09/26/23
2821,1161,Checking,30835.18,01/03/22
2822,592,Savings,2474.92,06/09/21
2823,2099,Checking,43300.07,10/24/22
2824,2554,Checking,27428.29,10/28/20
2825,2310,Checking,10295.6,04/28/22
2826,614,Checking,8870.12,12/27/22
2827,3105,Savings,42457.25,04/19/22
2828,669,Checking,11094.86,03/07/24
2829,1646,Savings,39719.82,07/22/21
2830,1079,Checking,30724.07,02/08/24
2831,3189,Savings,2874.94,05/31/20
2832,2803,Savings,16423.88,11/07/23
2833,2175,Checking,34759.69,09/21/20
2834,3293,Checking,14275.87,07/20/21
2835,1326,Checking,32429.81,01/31/21
2836,167,Checking,49085.23,01/29/22
2837,2222,Savings,44427.4,09/11/24
2838,1478,Savings,9968.75,12/17/21
2839,513,Savings,12028.01,03/13/21
2840,910,Checking,27747.8,03/13/21
2841,2262,Checking,35587.7,09/27/23
2842,1403,Savings,48009.11,08/08/22
2843,2792,Savings,37200.86,03/31/21
2844,1621,Savings,41231.07,12/16/22
2845,362,Checking,26413.66,03/25/21
2846,2289,Checking,4548.04,08/31/22
2847,3215,Savings,25805.38,11/27/20
2848,584,Savings,2173.54,09/11/20
2849,2466,Savings,9398.18,10/04/22
2850,3150,Checking,44183.32,08/30/20
2851,3381,Checking,2942.54,04/03/24
2852,3203,Checking,32396.12,11/23/24
2853,2755,Savings,49782.97,10/24/21
2854,2750,Savings,22417.83,04/02/21
2855,1155,Savings,27717.48,02/27/24
2856,1948,Checking,4707.42,05/05/20
2857,2640,Checking,4436.66,05/17/21
2858,22,Checking,49368.09,04/06/23
2859,1207,Checking,16275.43,06/17/20
2860,2580,Checking,40089.85,07/26/21
2861,1405,Savings,46374.01,07/28/21
2862,57,Savings,17070.9,03/07/23
2863,2505,Checking,33789.18,07/24/21
2864,814,Checking,39204,01/19/22
2865,2715,Checking,5623.17,03/29/22
2866,1369,Checking,6197.33,12/23/20
2867,271,Savings,27721.83,11/22/22
2868,2873,Checking,23370.07,06/11/24
2869,696,Savings,1942.63,11/08/20
2870,2391,Savings,3645.72,12/19/19
2871,2136,Savings,24855.43,12/30/19
2872,3112,Savings,9693.75,03/03/22
2873,3154,Checking,7043.19,03/11/24
2874,2920,Savings,7475.76,08/28/21
2875,1389,Savings,9787.26,07/13/21
2876,3317,Savings,15832.56,04/01/21
2877,2288,Checking,27086.05,04/21/20
2878,2011,Savings,1621.55,11/12/23
2879,2564,Checking,44118.97,05/31/20
2880,2078,Checking,20176.88,10/05/20
2881,1297,Savings,12811.02,10/10/22
2882,1803,Savings,40702.22,01/16/20
2883,2782,Checking,6409.97,10/28/24
2884,2512,Checking,48902.42,11/05/21
2885,1859,Savings,20410.4,01/07/21
2886,2305,Checking,40968.63,11/14/20
2887,2076,Savings,5729.03,11/23/23
2888,118,Checking,21365.33,03/18/21
2889,1538,Savings,1565.32,09/20/24
2890,2729,Checking,16140.92,07/31/20
2891,2548,Checking,46709.35,06/12/21
2892,2054,Savings,35975.64,05/31/20
2893,1062,Checking,32388.03,09/08/23
2894,360,Savings,47903.93,04/06/22
2895,2462,Savings,47722.21,11/16/23
2896,3022,Savings,48921.44,08/31/24
2897,1004,Checking,30404.44,09/11/21
2898,2510,Savings,48415.97,11/14/20
2899,2633,Savings,15244.27,10/04/24
2900,502,Checking,38387.9,07/18/24
2901,2313,Checking,14671.86,08/04/23
2902,2906,Checking,3226.57,01/14/24
2903,1358,Savings,30556.56,10/19/24
2904,2608,Savings,46303.59,11/29/22
2905,2718,Savings,28640.85,11/17/24
2906,3349,Savings,41399.49,04/17/21
2907,3319,Savings,26669.14,03/17/21
2908,2835,Checking,30305.79,05/12/23
2909,1291,Checking,36240.73,01/20/21
2910,2882,Checking,39684.16,09/07/20
2911,1887,Checking,34880.53,08/28/23
2912,624,Savings,31868.91,01/07/23
2913,1312,Savings,18384.27,07/01/20
2914,1923,Savings,8383.78,06/29/23
2915,1127,Savings,23290.89,10/22/20
2916,2074,Checking,17143.67,10/27/23
2917,2510,Savings,13470.68,01/30/22
2918,2917,Savings,32731.63,06/25/22
2919,2076,Checking,28588.97,08/27/24
2920,1689,Checking,48258.22,03/27/24
2921,2142,Savings,32373.67,04/21/22
2922,117,Savings,22295.23,05/23/20
2923,764,Savings,34380.59,12/13/23
2924,2461,Checking,32273.82,06/09/24
2925,3192,Checking,13706.41,12/11/22
2926,147,Savings,24328.39,07/12/22
2927,337,Checking,33270.25,12/22/23
2928,658,Savings,6545.27,05/12/20
2929,1872,Savings,3881.54,01/11/24
2930,1572,Checking,18527.38,08/29/22
2931,207,Savings,49712.38,08/03/22
2932,2187,Checking,39600.51,09/25/24
2933,1161,Savings,46394.59,11/04/24
2934,1662,Checking,17988.78,07/25/22
2935,518,Savings,44387.21,01/18/22
2936,780,Savings,10046.08,11/12/24
2937,1691,Checking,10176,06/30/24
2938,731,Checking,3715.25,08/17/24
2939,1418,Checking,26079.4,06/14/22
2940,782,Checking,24921.5,11/08/22
2941,2101,Savings,43647.88,04/10/20
2942,431,Savings,9100.39,05/28/24
2943,697,Savings,26622.07,05/12/21
2944,1628,Savings,34406.9,07/28/21
2945,1969,Savings,45194.17,08/05/20
2946,2531,Checking,32515.38,05/17/22
2947,2790,Checking,27302.07,07/27/21
2948,1400,Checking,9010.3,02/23/22
2949,2823,Checking,23645.91,02/19/23
2950,2456,Checking,27440.59,05/25/24
2951,2499,Savings,6501.14,05/05/21
2952,1472,Checking,24983.91,06/03/24
2953,2068,Savings,24644.78,09/25/24
2954,1893,Savings,24181.54,04/26/23
2955,2188,Savings,44455.22,03/30/22
2956,499,Checking,19502.01,02/26/20
2957,706,Checking,9921.5,08/08/22
2958,456,Savings,13540.21,06/26/24
2959,1390,Checking,1640.71,05/31/20
2960,519,Checking,30209.75,06/01/23
2961,1557,Savings,46459.5,03/07/21
2962,681,Savings,43758.73,01/14/23
2963,2232,Checking,3104.86,04/01/22
2964,1421,Checking,10251.02,10/11/22
2965,3156,Savings,15707.64,09/22/24
2966,801,Checking,19754.68,10/19/23
2967,1450,Savings,9826.03,11/01/21
2968,1373,Checking,28579.7,06/11/20
2969,733,Checking,24490.57,12/03/21
2970,2150,Checking,5552.41,10/08/21
2971,1906,Savings,27058.06,11/03/24
2972,1670,Savings,40210.19,10/05/23
2973,2298,Savings,12613.97,11/10/22
2974,1499,Checking,32729.62,08/22/24
2975,1948,Checking,21645.36,07/14/23
2976,2491,Savings,30745.8,05/18/20
2977,1828,Savings,32325.97,01/03/20
2978,3220,Savings,48342.28,11/02/21
2979,1324,Checking,43047.14,11/23/21
2980,630,Savings,34850.83,11/16/22
2981,1539,Checking,18959.26,08/10/24
2982,528,Checking,41503.55,12/29/20
2983,501,Checking,18535.84,08/23/22
2984,766,Checking,16007.9,02/06/20
2985,2178,Checking,1671.13,04/18/23
2986,2896,Checking,23648.51,12/23/22
2987,893,Savings,11408.42,10/19/22
2988,1496,Checking,22708.87,07/12/20
2989,3292,Checking,24854.2,04/17/22
2990,793,Checking,39987.32,10/09/20
2991,1561,Checking,26502.65,03/19/22
2992,2979,Savings,25612.41,04/03/24
2993,2812,Savings,37920.73,03/26/23
2994,2110,Savings,13799.63,08/07/22
2995,1139,Checking,46217.03,05/09/23
2996,1376,Checking,31507.34,07/13/22
2997,577,Checking,41280.08,08/18/24
2998,428,Savings,41335.04,01/06/22
2999,1857,Checking,38359.2,07/03/23
3000,2795,Savings,26907.92,02/06/24
3001,412,Savings,28044.21,01/25/23
3002,2942,Savings,3915.22,01/05/23
3003,1866,Checking,28069.26,01/12/24
3004,3095,Checking,27250.39,03/10/22
3005,170,Checking,18229.33,12/17/20
3006,2055,Savings,5133.13,07/06/22
3007,1781,Savings,20568.16,07/23/22
3008,1299,Checking,49807.38,07/09/24
3009,1693,Checking,32685.13,05/13/23
3010,953,Checking,10015.39,07/07/22
3011,144,Checking,10478.75,05/17/23
3012,3054,Checking,46472.66,01/18/24
3013,112,Checking,45292.64,03/04/21
3014,2057,Savings,2525.15,06/17/22
3015,767,Checking,37223.22,05/31/20
3016,1330,Savings,33927.29,12/08/21
3017,2326,Savings,46890.53,12/15/22
3018,2289,Savings,25554.75,01/17/23
3019,2819,Checking,4557.45,11/15/20
3020,1941,Savings,7630.74,07/30/24
3021,2872,Checking,14682.62,10/08/22
3022,2297,Checking,23900.06,06/02/24
3023,1110,Savings,44948.14,02/09/23
3024,1053,Savings,30755.42,04/18/23
3025,479,Checking,17475.84,10/07/24
3026,267,Savings,8684.58,07/13/21
3027,2144,Savings,35345.6,11/29/23
3028,2185,Savings,3299.14,08/10/20
3029,1122,Checking,46952.71,02/03/20
3030,2199,Savings,23206.7,12/05/22
3031,1941,Checking,17392.25,08/30/24
3032,3256,Checking,21406.48,11/04/20
3033,2212,Savings,44538.61,08/29/24
3034,483,Savings,39117.89,04/27/22
3035,2093,Checking,20868.43,10/09/21
3036,2456,Savings,37727.77,04/13/22
3037,2255,Checking,26737.41,01/09/23
3038,3132,Savings,14202.51,11/17/21
3039,2814,Checking,49382.81,10/15/22
3040,525,Savings,5614.72,10/26/20
3041,2772,Checking,41401.86,12/28/20
3042,355,Savings,23851.85,06/15/23
3043,1901,Checking,26469.14,03/13/22
3044,2345,Savings,3616.34,04/29/21
3045,3372,Checking,47890.11,08/10/24
3046,3230,Checking,2388.71,11/16/21
3047,3124,Checking,33589.99,02/05/24
3048,985,Checking,27107.27,09/15/23
3049,2853,Savings,33976.05,05/09/21
3050,3374,Savings,15400.13,04/24/21
3051,2085,Checking,42352.72,01/18/21
3052,2335,Savings,28400.86,12/15/20
3053,2557,Savings,41351.01,09/11/24
3054,1269,Checking,1897.36,12/06/19
3055,65,Savings,3380.3,06/15/22
3056,1593,Checking,6770.43,11/22/24
3057,3270,Checking,10895.88,11/18/20
3058,1997,Savings,6788.4,03/31/21
3059,2567,Savings,34189.03,06/07/20
3060,187,Savings,46547,11/29/22
3061,1027,Savings,31650.2,01/26/21
3062,3365,Savings,16459.01,12/07/22
3063,129,Checking,6544.97,12/18/20
3064,1894,Savings,36750.17,12/01/24
3065,16,Checking,39079.8,08/05/23
3066,784,Savings,44590.65,08/02/21
3067,1439,Savings,30687.34,05/21/22
3068,363,Checking,28971.57,04/03/22
3069,361,Checking,27323.45,04/16/24
3070,1667,Savings,32960.47,01/10/24
3071,2160,Savings,5365.52,06/23/23
3072,2733,Savings,11600.93,11/24/23
3073,2089,Checking,15173.37,02/13/22
3074,1122,Savings,49297.16,11/25/20
3075,1017,Checking,49786.16,05/04/22
3076,431,Checking,19866.43,08/07/21
3077,2891,Savings,8388.6,08/31/24
3078,669,Savings,45862.24,10/06/24
3079,2031,Checking,39680.5,05/25/20
3080,2892,Checking,24285.44,10/08/23
3081,3185,Checking,48615.32,04/22/23
3082,2827,Checking,38798.9,09/07/20
3083,1923,Savings,33988,07/07/22
3084,2942,Savings,10997.11,08/18/22
3085,981,Savings,3301.62,05/02/21
3086,2507,Savings,20567.49,09/06/23
3087,1201,Savings,5516.09,11/15/22
3088,1594,Checking,31886.44,04/05/20
3089,463,Checking,9861.82,05/09/20
3090,3282,Savings,40023.61,08/30/21
3091,2667,Checking,32209.74,04/12/23
3092,3107,Checking,44752.49,04/15/21
3093,817,Savings,17502.31,03/25/22
3094,2194,Checking,39568.58,08/09/22
3095,1754,Checking,2998.47,03/31/23
3096,2891,Checking,37660.14,12/16/23
3097,778,Savings,4642.95,04/08/23
3098,876,Checking,42922.32,01/31/22
3099,2293,Checking,48746.55,11/01/24
3100,2673,Checking,15557.38,09/07/23
3101,2780,Savings,2311.69,07/22/24
3102,2161,Savings,39043.05,06/19/21
3103,733,Savings,44774.47,08/26/22
3104,1410,Checking,48934.45,08/01/22
3105,2738,Savings,47108.32,07/05/20
3106,2369,Checking,38444.89,12/24/19
3107,2076,Savings,22068.14,04/22/23
3108,1282,Savings,43488.4,12/04/19
3109,1076,Savings,8615.68,06/16/21
3110,565,Checking,25899.09,12/18/19
3111,1737,Savings,17383,11/28/20
3112,574,Checking,46958.88,09/24/23
3113,2217,Checking,17752.49,04/30/23
3114,601,Savings,15809.44,12/03/21
3115,3133,Savings,41561.38,02/15/22
3116,2911,Savings,5298.72,11/05/23
3117,1373,Savings,12541.86,12/10/20
3118,2967,Savings,16038.63,01/24/21
3119,2898,Checking,47655.76,08/01/24
3120,292,Checking,2471.65,05/07/21
3121,1541,Checking,15675.12,06/23/20
3122,1335,Checking,21539.95,12/05/20
3123,804,Checking,5319.03,06/28/21
3124,1015,Savings,25285.37,11/26/21
3125,2021,Checking,6995.39,03/24/23
3126,347,Checking,30094.62,11/02/23
3127,2164,Savings,1904.45,04/05/24
3128,2015,Checking,4144.12,09/03/23
3129,3394,Savings,28555.29,04/15/24
3130,1515,Checking,23584.62,04/23/24
3131,3276,Savings,41263.93,04/18/21
3132,1103,Checking,48766.48,02/09/24
3133,2946,Savings,44156.49,09/13/21
3134,1035,Savings,5321.2,03/24/22
3135,3114,Checking,40539.24,06/16/23
3136,2468,Savings,14419.97,03/27/20
3137,356,Checking,11917.78,10/10/24
3138,2418,Savings,26432.75,03/20/21
3139,3029,Checking,42906.42,07/09/20
3140,74,Savings,48077.69,09/23/23
3141,3326,Savings,11529.28,08/04/24
3142,2094,Savings,31962.99,08/11/22
3143,325,Savings,3233.94,10/29/23
3144,2436,Checking,33771.49,09/18/24
3145,2802,Checking,33020.91,10/02/24
3146,887,Checking,35754.66,12/11/22
3147,2023,Savings,45958.89,04/07/20
3148,1345,Checking,27092.18,05/25/24
3149,3370,Checking,29411.06,04/18/21
3150,2772,Savings,23119.37,11/28/23
3151,2691,Savings,29416.25,05/12/24
3152,1002,Checking,33283.29,12/30/19
3153,1095,Savings,44443.9,04/18/21
3154,168,Savings,5944.02,06/19/21
3155,1588,Savings,40997.67,02/26/24
3156,473,Checking,18304.51,01/06/23
3157,1872,Savings,24669.84,01/01/21
3158,44,Savings,25987.72,01/01/24
3159,1720,Checking,5987.68,08/18/23
3160,1196,Savings,19384.99,10/30/22
3161,777,Checking,8051.36,05/12/23
3162,510,Checking,36899.03,11/18/22
3163,827,Savings,30667.23,07/04/22
3164,2203,Checking,47393.69,03/27/23
3165,548,Checking,32964.6,02/25/24
3166,1161,Savings,8664.89,04/21/22
3167,1270,Checking,21089.13,09/29/20
3168,1394,Checking,12154.84,03/27/24
3169,2707,Checking,20021.53,08/17/21
3170,3024,Savings,46922.44,03/28/23
3171,1038,Savings,28148.32,11/10/22
3172,3098,Checking,14491.11,11/10/21
3173,1676,Savings,18571.32,11/08/20
3174,2911,Checking,40581.32,06/22/22
3175,1488,Savings,5734.62,11/22/23
3176,2568,Checking,9635.2,08/11/24
3177,2412,Checking,26835.84,02/19/21
3178,2362,Savings,29355.75,09/14/22
3179,1774,Savings,10180.68,06/06/21
3180,2874,Savings,44528.74,04/14/24
3181,1724,Savings,17190.55,06/09/20
3182,1565,Checking,49058.01,02/12/22
3183,2816,Checking,20303.92,04/18/22
3184,1708,Savings,18023.73,02/06/22
3185,1296,Savings,41838.91,04/17/23
3186,663,Checking,46055.04,02/02/24
3187,985,Checking,9886.79,04/09/21
3188,2278,Savings,42090.09,10/27/21
3189,3380,Savings,3866.31,07/09/20
3190,2402,Savings,43753.52,06/14/22
3191,2275,Checking,38753.64,08/05/24
3192,928,Savings,5449.02,11/10/23
3193,2970,Checking,18801.39,07/31/21
3194,1060,Savings,45860.88,07/27/22
3195,2448,Savings,28494,07/30/24
3196,2589,Checking,31146.46,12/03/19
3197,769,Savings,9726.75,05/14/23
3198,3177,Savings,27459.75,05/16/22
3199,1682,Savings,22715.42,08/19/20
3200,290,Savings,34774.48,06/14/20
3201,1673,Savings,7626.62,05/25/21
3202,2108,Checking,4242.16,04/07/20
3203,1874,Savings,45003.81,09/01/24
3204,727,Checking,46798.66,12/01/24
3205,1332,Checking,10396.79,06/06/24
3206,2476,Savings,17995.51,05/27/23
3207,1450,Savings,11533.8,11/30/21
3208,49,Savings,27874.79,02/07/24
3209,1421,Checking,45780.25,07/11/21
3210,1758,Checking,46039.17,02/04/23
3211,2206,Savings,49430.66,09/11/21
3212,726,Checking,25681.95,04/22/23
3213,1577,Checking,47759.92,07/28/20
3214,2830,Checking,48832.21,02/07/21
3215,716,Checking,47774.33,07/30/24
3216,951,Checking,26268.05,10/18/24
3217,1300,Checking,19859.66,05/13/22
3218,2683,Checking,20539.94,07/31/20
3219,225,Checking,13280.24,12/23/23
3220,3352,Checking,44655.36,02/20/23
3221,1847,Checking,42808.02,07/23/23
3222,117,Checking,22382.21,08/17/22
3223,149,Savings,25411.57,06/11/23
3224,1263,Checking,15778.88,06/01/21
3225,1977,Savings,11997.64,01/13/21
3226,1384,Checking,45042.15,03/16/21
3227,592,Checking,17262.37,02/26/21
3228,2833,Savings,13279.84,03/20/24
3229,2948,Savings,19438.7,02/14/23
3230,2608,Checking,28532.01,10/14/23
3231,282,Checking,12377.49,12/12/23
3232,1418,Savings,9248.21,02/20/23
3233,2091,Savings,3607.79,11/25/20
3234,1349,Checking,28793.34,08/14/20
3235,3237,Savings,47752.31,05/13/24
3236,1445,Savings,4685.68,01/09/22
3237,2597,Savings,9039.01,05/08/20
3238,2248,Savings,6241.07,10/04/23
3239,752,Savings,17857.09,05/16/20
3240,662,Checking,5887.2,11/28/23
3241,163,Checking,11501.63,04/03/23
3242,2178,Savings,18840.36,01/31/24
3243,1042,Savings,44272.33,05/21/23
3244,998,Savings,33737.15,08/24/24
3245,999,Checking,21792.01,04/23/24
3246,233,Savings,19997.17,10/11/24
3247,2431,Checking,35001.33,08/04/20
3248,1031,Checking,45675.27,02/10/20
3249,301,Checking,30057.03,02/14/21
3250,673,Savings,42774.05,09/15/21
3251,2647,Checking,8355.02,01/01/22
3252,632,Savings,1562.15,10/11/22
3253,146,Savings,26662.23,10/02/21
3254,2346,Checking,45047.16,12/06/23
3255,2279,Savings,47257.76,03/02/20
3256,2163,Savings,40716.5,05/17/23
3257,251,Checking,39877.95,01/09/22
3258,1220,Checking,6776.82,09/03/20
3259,1285,Savings,12964.86,01/15/21
3260,710,Checking,3090.76,05/05/23
3261,1885,Checking,39189.64,01/15/24
3262,1721,Checking,43712.34,11/01/21
3263,860,Checking,21854.52,07/18/24
3264,1503,Savings,33246.27,09/25/20
3265,875,Savings,14288.39,05/02/24
3266,2460,Checking,7102.68,12/18/22
3267,1031,Checking,24876.64,01/02/20
3268,2407,Checking,20870.33,12/28/23
3269,505,Checking,31999.42,02/15/24
3270,853,Checking,9570.79,07/10/21
3271,3099,Checking,28216.35,01/10/22
3272,2044,Savings,19313.82,11/28/21
3273,3216,Savings,40194.71,10/20/20
3274,220,Savings,35137.51,04/13/24
3275,2274,Savings,44499.93,12/06/20
3276,1818,Checking,32972.04,09/11/24
3277,2242,Savings,10962.54,01/15/22
3278,3007,Savings,2615.64,10/26/22
3279,1288,Checking,41995.87,08/20/23
3280,2452,Checking,26097.34,01/24/20
3281,645,Checking,28802.42,07/20/20
3282,1180,Checking,16582.51,06/29/21
3283,1618,Savings,34968.05,07/15/20
3284,1576,Savings,33136.21,05/16/21
3285,2403,Checking,13961,08/08/22
3286,2284,Checking,35291.49,10/27/23
3287,2337,Savings,37618,03/21/22
3288,1739,Checking,34556.14,06/22/21
3289,3342,Savings,44736.82,11/05/21
3290,850,Checking,31344.88,06/13/21
3291,2739,Checking,25779.35,06/03/24
3292,1811,Savings,21936.29,03/04/23
3293,2606,Savings,3300.34,08/06/20
3294,11,Savings,35268.73,08/16/21
3295,2640,Checking,15578.59,09/06/20
3296,1302,Savings,35031.82,04/29/23
3297,2848,Savings,25198.69,02/24/22
3298,1829,Savings,38941.9,10/02/23
3299,1923,Checking,37939.47,04/01/20
3300,306,Savings,16973.92,04/10/21
3301,2645,Savings,19464.1,11/29/22
3302,1163,Checking,2145.37,07/27/21
3303,1877,Savings,13498.06,09/15/24
3304,443,Savings,42834.3,04/26/24
3305,510,Checking,10009,10/18/22
3306,2000,Checking,17439.45,03/21/23
3307,3357,Savings,41686.94,10/19/21
3308,3324,Savings,45976.12,09/11/20
3309,1977,Checking,23995.57,03/06/21
3310,74,Savings,41604.65,08/27/24
3311,221,Savings,31663.05,02/07/23
3312,736,Checking,31297.02,10/31/20
3313,2487,Savings,28912.56,01/03/23
3314,1019,Savings,16918.1,06/07/24
3315,2958,Checking,4672.2,04/10/23
3316,1020,Savings,25191.74,10/04/21
3317,1693,Checking,11276.32,04/20/24
3318,1591,Checking,28981.73,04/04/23
3319,1422,Savings,5596.03,07/28/21
3320,343,Checking,38385.97,02/10/22
3321,2584,Savings,27874.65,12/10/21
3322,3150,Checking,36590.76,04/06/23
3323,1850,Savings,29417.44,10/22/23
3324,3205,Savings,8562.91,05/16/23
3325,1746,Savings,24455.41,06/04/23
3326,1300,Savings,20742.69,12/01/23
3327,55,Savings,2776.34,05/10/21
3328,2549,Checking,19261.62,05/16/21
3329,150,Checking,13159.15,08/01/23
3330,708,Savings,10316.33,03/05/20
3331,141,Checking,4284.66,07/26/24
3332,1461,Checking,9086.78,10/17/21
3333,1064,Savings,2404.97,06/20/21
3334,565,Checking,37791.27,06/19/22
3335,2259,Checking,34368.96,01/25/23
3336,3061,Checking,48131.36,08/08/22
3337,1290,Checking,33749.85,11/20/22
3338,3191,Checking,40687.63,02/08/22
3339,2132,Checking,25489.68,06/13/24
3340,649,Checking,40068.86,06/02/20
3341,1981,Checking,49112.84,01/22/21
3342,3115,Savings,29354.72,10/07/23
3343,1484,Savings,31229.91,03/08/22
3344,2635,Savings,16076.84,09/13/24
3345,2428,Checking,28150.14,12/12/22
3346,2792,Checking,26768,07/24/24
3347,2645,Savings,36995.2,04/21/21
3348,2931,Savings,8362.74,03/18/24
3349,1279,Savings,7664.84,05/04/23
3350,2610,Checking,4022.06,09/25/22
3351,2984,Savings,42529.63,08/19/21
3352,1547,Checking,9073.35,09/25/22
3353,401,Savings,14284.41,11/21/20
3354,1097,Savings,44243.46,04/29/22
3355,432,Savings,15286.83,10/27/22
3356,2043,Checking,16166.82,12/24/19
3357,832,Savings,12394.9,01/26/21
3358,793,Savings,33345.84,07/06/22
3359,1593,Savings,48852.84,01/03/24
3360,137,Savings,36759.1,04/26/22
3361,2768,Checking,37672.29,09/11/21
3362,1704,Checking,33165.19,05/02/20
3363,1955,Checking,48819.55,06/06/23
3364,10,Savings,9452.89,03/25/23
3365,2885,Savings,2460.7,02/14/22
3366,2262,Checking,34721.38,10/20/20
3367,1342,Savings,18218.93,06/21/20
3368,685,Savings,24870.01,03/18/20
3369,557,Checking,14563.66,05/28/22
3370,1539,Checking,17420.73,03/17/21
3371,1856,Checking,4796.22,01/14/24
3372,1445,Checking,2719.75,07/22/24
3373,1154,Checking,42342.96,10/02/22
3374,561,Savings,27778.65,07/18/23
3375,1015,Savings,16360,11/07/23
3376,1491,Checking,25573.18,01/05/23
3377,2775,Checking,19360.17,01/30/20
3378,2188,Checking,16741.76,08/27/21
3379,1622,Savings,7896.48,07/14/23
3380,2451,Checking,7250.88,11/23/21
3381,31,Savings,13385.58,10/09/22
3382,3078,Savings,36272.76,07/29/20
3383,369,Savings,30296.6,07/08/22
3384,750,Savings,41732.22,09/18/22
3385,2256,Savings,4226.88,04/28/24
3386,1092,Savings,47032.59,04/25/24
3387,3305,Savings,46221.15,01/11/22
3388,994,Savings,35699.3,01/19/23
3389,2200,Checking,28053.53,09/16/20
3390,3247,Checking,7955.75,03/15/24
3391,1311,Savings,13081.12,04/13/24
3392,1342,Savings,43073.57,03/29/22
3393,1763,Savings,45550.82,07/26/21
3394,939,Checking,48156.15,05/10/20
3395,1955,Savings,42052.48,01/08/24
3396,2130,Checking,29482.81,09/21/21
3397,488,Savings,42490.65,03/16/23
3398,3238,Checking,12857.45,03/15/20
3399,239,Savings,44287.04,09/30/21
3400,1257,Checking,41078.27,07/24/24
3401,1000,Checking,6212.9,10/15/23
3402,2582,Checking,31834.57,10/07/24
3403,3172,Checking,6736.04,12/03/19
3404,1161,Savings,44786.3,05/03/20
3405,2414,Checking,1664.61,08/10/20
3406,2070,Checking,16766.85,07/21/21
3407,1322,Savings,29932.85,07/15/23
3408,146,Checking,48787.9,08/03/22
3409,2258,Savings,36227.32,07/21/23
3410,1321,Savings,15477.63,09/04/20
3411,624,Savings,26645.83,01/29/23
3412,1645,Checking,20625.27,01/15/21
3413,2138,Savings,42956.13,03/24/24
3414,2164,Savings,28843.74,11/23/24
3415,2321,Checking,32310.26,04/10/23
3416,1608,Savings,46374.09,03/11/21
3417,3330,Savings,11618.77,10/30/20
3418,662,Checking,34711.97,02/07/20
3419,32,Checking,14685.62,05/16/22
3420,2440,Savings,22128.07,01/10/22
3421,770,Checking,48794.73,02/02/23
3422,3350,Checking,36214.68,08/22/20
3423,755,Savings,36720.13,08/21/21
